tsec,tnsec,seqNo,id,type,side,bid0,bid1,bid2,bid3,bid4,bid_size0,bid_size1,bid_size2,bid_size3,bid_size4,ask0,ask1,ask2,ask3,ask4,ask_size0,ask_size1,ask_size2,ask_size3,ask_size4
1780741448,108959000,2651,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066239000000,6066240000000,130000,17000,17000,108000,17000
1780741448,210289000,2653,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066239000000,6066240000000,130000,17000,17000,108000,17000
1780741448,311293000,2655,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066239000000,6066240000000,130000,17000,17000,108000,17000
1780741448,416701000,2657,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066239000000,6066240000000,130000,17000,17000,108000,17000
1780741448,516291000,2659,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066239000000,6066240000000,130000,17000,17000,108000,17000
1780741448,609198000,2661,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066239000000,6066240000000,130000,17000,17000,108000,17000
1780741448,709310000,2663,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066239000000,6066240000000,130000,17000,17000,108000,17000
1780741449,303119000,2665,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066239000000,6066240000000,130000,17000,17000,108000,17000
1780741449,303138000,2669,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066239000000,6066240000000,130000,17000,17000,108000,17000
1780741449,303147000,2671,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066239000000,6066240000000,130000,17000,17000,108000,17000
1780741449,303161000,2673,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066239000000,6066240000000,130000,17000,17000,108000,17000
