tsec,tnsec,seqNo,id,type,side,bid0,bid1,bid2,bid3,bid4,bid_size0,bid_size1,bid_size2,bid_size3,bid_size4,ask0,ask1,ask2,ask3,ask4,ask_size0,ask_size1,ask_size2,ask_size3,ask_size4
1780775211,866637000,256,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,280838000,116000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,275825000,1588000,17000,17000,18000
1780775211,866654000,258,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,280838000,116000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,275825000,1588000,17000,17000,18000
1780775211,866675000,260,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,241938000,116000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,275825000,1588000,17000,17000,18000
1780775211,866691000,262,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,241938000,116000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,275825000,1588000,17000,17000,18000
1780775211,866706000,264,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,241947000,116000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,275825000,1588000,17000,17000,18000
1780775211,866721000,266,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,175314000,116000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,275825000,1588000,17000,17000,18000
1780775211,866770000,272,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,168916000,116000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,321046000,1588000,17000,17000,18000
1780775211,866802000,274,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,166005000,98000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,290378000,1579000,17000,17000,18000
1780775211,866823000,276,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,166193000,98000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,290331000,1579000,17000,17000,18000
1780775211,866842000,278,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,166193000,98000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,290331000,1579000,17000,17000,18000
1780775211,866862000,280,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,171626000,98000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,290331000,1579000,17000,17000,18000
1780775211,866879000,282,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,171438000,98000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,329611000,1570000,17000,17000,18000
